img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2007/JPEGImages/008728.jpg,"[10, 7, 6]","[[249.0, 148.0, 223.0, 227.0], [1.0, 93.0, 336.0, 282.0], [280.0, 35.0, 108.0, 142.0]]"
VOCdevkit/VOC2007/JPEGImages/001008.jpg,[2],"[[220.0, 154.0, 80.0, 126.0]]"
VOCdevkit/VOC2007/JPEGImages/001678.jpg,"[16, 16, 7, 7, 6, 16]","[[373.0, 102.0, 127.0, 126.0], [252.0, 109.0, 97.0, 91.0], [107.0, 192.0, 149.0, 141.0], [119.0, 62.0, 38.0, 48.0], [111.0, 82.0, 34.0, 31.0], [164.0, 60.0, 31.0, 24.0]]"
VOCdevkit/VOC2007/JPEGImages/009738.jpg,[7],"[[187.0, 255.0, 124.0, 219.0]]"
VOCdevkit/VOC2007/JPEGImages/002163.jpg,[7],"[[76.0, 91.0, 384.0, 261.0]]"
VOCdevkit/VOC2007/JPEGImages/009908.jpg,"[19, 19, 13, 13, 13]","[[252.0, 170.0, 136.0, 109.0], [107.0, 110.0, 146.0, 158.0], [277.0, 160.0, 40.0, 20.0], [146.0, 70.0, 35.0, 49.0], [111.0, 201.0, 20.0, 55.0]]"
VOCdevkit/VOC2007/JPEGImages/003094.jpg,[15],"[[19.0, 30.0, 481.0, 229.0]]"
VOCdevkit/VOC2007/JPEGImages/006963.jpg,"[5, 7, 7, 6, 8]","[[240.0, 225.0, 187.0, 75.0], [73.0, 84.0, 124.0, 141.0], [256.0, 117.0, 81.0, 89.0], [323.0, 1.0, 177.0, 329.0], [270.0, 114.0, 65.0, 66.0]]"
VOCdevkit/VOC2007/JPEGImages/009634.jpg,"[0, 0]","[[268.0, 126.0, 91.0, 246.0], [396.0, 201.0, 58.0, 143.0]]"
VOCdevkit/VOC2007/JPEGImages/007141.jpg,"[11, 11, 11]","[[309.0, 174.0, 21.0, 46.0], [40.0, 178.0, 35.0, 126.0], [8.0, 160.0, 35.0, 133.0]]"
VOCdevkit/VOC2007/JPEGImages/005023.jpg,[13],"[[207.0, 266.0, 52.0, 73.0]]"
VOCdevkit/VOC2007/JPEGImages/005700.jpg,"[1, 1, 7, 7]","[[263.0, 164.0, 14.0, 38.0], [158.0, 205.0, 66.0, 130.0], [153.0, 146.0, 76.0, 120.0], [258.0, 147.0, 23.0, 37.0]]"
VOCdevkit/VOC2007/JPEGImages/008098.jpg,"[15, 15, 15, 15, 9, 9]","[[73.0, 176.0, 27.0, 16.0], [230.0, 159.0, 34.0, 29.0], [267.0, 156.0, 95.0, 42.0], [360.0, 163.0, 126.0, 51.0], [298.0, 133.0, 97.0, 48.0], [98.0, 113.0, 132.0, 100.0]]"
VOCdevkit/VOC2007/JPEGImages/006375.jpg,"[15, 15, 15]","[[371.0, 142.0, 66.0, 40.0], [194.0, 155.0, 97.0, 63.0], [28.0, 160.0, 168.0, 146.0]]"
VOCdevkit/VOC2007/JPEGImages/006074.jpg,"[16, 16]","[[244.0, 208.0, 256.0, 137.0], [1.0, 188.0, 219.0, 157.0]]"
VOCdevkit/VOC2007/JPEGImages/005001.jpg,"[3, 3, 3, 3, 3, 3, 3, 3]","[[146.0, 120.0, 163.0, 213.0], [125.0, 67.0, 79.0, 185.0], [309.0, 138.0, 187.0, 195.0], [310.0, 50.0, 132.0, 115.0], [1.0, 1.0, 159.0, 286.0], [174.0, 12.0, 117.0, 129.0], [126.0, 2.0, 67.0, 69.0], [4.0, 199.0, 81.0, 134.0]]"
VOCdevkit/VOC2007/JPEGImages/008211.jpg,[7],"[[78.0, 182.0, 204.0, 318.0]]"
VOCdevkit/VOC2007/JPEGImages/003255.jpg,[8],"[[33.0, 103.0, 467.0, 272.0]]"
VOCdevkit/VOC2007/JPEGImages/000822.jpg,"[2, 2]","[[98.0, 165.0, 132.0, 181.0], [231.0, 168.0, 122.0, 155.0]]"
VOCdevkit/VOC2007/JPEGImages/005429.jpg,"[18, 7, 7]","[[206.0, 139.0, 81.0, 77.0], [226.0, 97.0, 43.0, 98.0], [242.0, 57.0, 62.0, 150.0]]"
VOCdevkit/VOC2007/JPEGImages/001725.jpg,"[16, 16, 16, 7]","[[267.0, 39.0, 108.0, 185.0], [315.0, 217.0, 60.0, 194.0], [255.0, 401.0, 120.0, 99.0], [1.0, 113.0, 284.0, 277.0]]"
VOCdevkit/VOC2007/JPEGImages/003611.jpg,"[7, 1]","[[217.0, 271.0, 20.0, 36.0], [215.0, 281.0, 20.0, 45.0]]"
VOCdevkit/VOC2007/JPEGImages/005585.jpg,"[7, 15]","[[334.0, 96.0, 55.0, 180.0], [21.0, 131.0, 282.0, 213.0]]"
VOCdevkit/VOC2007/JPEGImages/004826.jpg,"[19, 7, 7]","[[61.0, 224.0, 200.0, 137.0], [395.0, 152.0, 48.0, 105.0], [444.0, 146.0, 32.0, 37.0]]"
VOCdevkit/VOC2007/JPEGImages/005236.jpg,"[7, 1, 7, 7]","[[80.0, 75.0, 186.0, 300.0], [174.0, 145.0, 133.0, 230.0], [297.0, 57.0, 136.0, 318.0], [366.0, 89.0, 99.0, 244.0]]"
VOCdevkit/VOC2007/JPEGImages/008784.jpg,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 17, 17, 17, 17, 17, 17, 17, 15]","[[479.0, 146.0, 21.0, 23.0], [429.0, 139.0, 55.0, 29.0], [412.0, 146.0, 32.0, 22.0], [383.0, 144.0, 26.0, 23.0], [301.0, 140.0, 37.0, 25.0], [200.0, 140.0, 35.0, 30.0], [150.0, 140.0, 44.0, 29.0], [110.0, 141.0, 36.0, 34.0], [44.0, 141.0, 49.0, 31.0], [2.0, 144.0, 38.0, 25.0], [337.0, 155.0, 18.0, 34.0], [267.0, 154.0, 22.0, 39.0], [245.0, 158.0, 20.0, 37.0], [231.0, 154.0, 21.0, 48.0], [199.0, 154.0, 21.0, 39.0], [146.0, 156.0, 25.0, 37.0], [48.0, 158.0, 24.0, 38.0], [324.0, 131.0, 58.0, 39.0]]"
VOCdevkit/VOC2007/JPEGImages/001907.jpg,[14],"[[3.0, 76.0, 482.0, 219.0]]"
VOCdevkit/VOC2007/JPEGImages/007915.jpg,"[16, 16, 16, 16, 16, 16, 7]","[[58.0, 203.0, 87.0, 94.0], [150.0, 202.0, 103.0, 84.0], [259.0, 219.0, 110.0, 114.0], [278.0, 261.0, 50.0, 111.0], [127.0, 254.0, 90.0, 97.0], [195.0, 258.0, 83.0, 110.0], [117.0, 39.0, 249.0, 242.0]]"
VOCdevkit/VOC2007/JPEGImages/002599.jpg,"[2, 2]","[[70.0, 43.0, 355.0, 321.0], [1.0, 100.0, 160.0, 216.0]]"
VOCdevkit/VOC2007/JPEGImages/009504.jpg,"[2, 7]","[[105.0, 106.0, 219.0, 376.0], [137.0, 51.0, 258.0, 391.0]]"
VOCdevkit/VOC2007/JPEGImages/005122.jpg,"[18, 7, 7, 7, 11, 11]","[[19.0, 189.0, 290.0, 184.0], [3.0, 57.0, 51.0, 147.0], [259.0, 97.0, 29.0, 30.0], [61.0, 73.0, 224.0, 276.0], [247.0, 118.0, 16.0, 14.0], [250.0, 129.0, 23.0, 23.0]]"
VOCdevkit/VOC2007/JPEGImages/000214.jpg,[1],"[[205.0, 1.0, 295.0, 374.0]]"
VOCdevkit/VOC2007/JPEGImages/002755.jpg,"[7, 7, 12, 7]","[[122.0, 89.0, 237.0, 219.0], [291.0, 82.0, 203.0, 275.0], [1.0, 271.0, 499.0, 104.0], [387.0, 238.0, 113.0, 73.0]]"
VOCdevkit/VOC2007/JPEGImages/004842.jpg,"[3, 3, 3, 3, 3]","[[323.0, 92.0, 177.0, 238.0], [79.0, 107.0, 242.0, 226.0], [128.0, 33.0, 143.0, 123.0], [274.0, 1.0, 148.0, 138.0], [1.0, 1.0, 107.0, 207.0]]"
VOCdevkit/VOC2007/JPEGImages/009656.jpg,"[18, 7, 16]","[[181.0, 156.0, 143.0, 189.0], [207.0, 86.0, 120.0, 219.0], [398.0, 98.0, 102.0, 119.0]]"
VOCdevkit/VOC2007/JPEGImages/002924.jpg,"[0, 5]","[[281.0, 3.0, 194.0, 319.0], [1.0, 17.0, 251.0, 302.0]]"
VOCdevkit/VOC2007/JPEGImages/000325.jpg,[4],"[[100.0, 63.0, 400.0, 137.0]]"
VOCdevkit/VOC2007/JPEGImages/007205.jpg,"[15, 15, 15]","[[130.0, 149.0, 71.0, 71.0], [200.0, 170.0, 23.0, 25.0], [10.0, 188.0, 131.0, 137.0]]"
VOCdevkit/VOC2007/JPEGImages/007270.jpg,"[15, 7, 15]","[[128.0, 181.0, 146.0, 118.0], [443.0, 125.0, 32.0, 85.0], [350.0, 158.0, 95.0, 30.0]]"
VOCdevkit/VOC2007/JPEGImages/007150.jpg,"[7, 7, 7, 2]","[[1.0, 96.0, 97.0, 275.0], [277.0, 67.0, 221.0, 307.0], [225.0, 75.0, 123.0, 202.0], [79.0, 195.0, 420.0, 179.0]]"
VOCdevkit/VOC2007/JPEGImages/006627.jpg,"[6, 0, 0, 12]","[[334.0, 79.0, 102.0, 109.0], [466.0, 104.0, 34.0, 36.0], [261.0, 93.0, 112.0, 97.0], [1.0, 130.0, 461.0, 203.0]]"
VOCdevkit/VOC2007/JPEGImages/000908.jpg,[4],"[[1.0, 61.0, 499.0, 314.0]]"
VOCdevkit/VOC2007/JPEGImages/001414.jpg,"[7, 7, 7, 7, 7, 15]","[[15.0, 87.0, 28.0, 109.0], [40.0, 88.0, 25.0, 40.0], [324.0, 84.0, 38.0, 46.0], [428.0, 86.0, 37.0, 67.0], [475.0, 93.0, 25.0, 141.0], [40.0, 64.0, 418.0, 249.0]]"
VOCdevkit/VOC2007/JPEGImages/004998.jpg,[5],"[[146.0, 22.0, 286.0, 158.0]]"
VOCdevkit/VOC2007/JPEGImages/001598.jpg,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[[269.0, 262.0, 43.0, 49.0], [222.0, 252.0, 25.0, 45.0], [168.0, 258.0, 30.0, 33.0], [150.0, 243.0, 23.0, 24.0], [4.0, 255.0, 29.0, 19.0], [355.0, 234.0, 25.0, 14.0], [143.0, 245.0, 17.0, 10.0], [107.0, 240.0, 17.0, 13.0], [38.0, 246.0, 23.0, 15.0], [15.0, 248.0, 16.0, 14.0], [325.0, 227.0, 14.0, 11.0], [386.0, 225.0, 14.0, 12.0], [414.0, 228.0, 17.0, 14.0], [447.0, 227.0, 16.0, 11.0], [472.0, 223.0, 14.0, 14.0]]"
VOCdevkit/VOC2007/JPEGImages/009946.jpg,"[7, 7, 7, 14]","[[189.0, 172.0, 12.0, 20.0], [181.0, 177.0, 17.0, 44.0], [199.0, 180.0, 39.0, 77.0], [193.0, 142.0, 306.0, 195.0]]"
VOCdevkit/VOC2007/JPEGImages/007594.jpg,"[1, 7, 7, 7, 1]","[[111.0, 191.0, 371.0, 184.0], [62.0, 71.0, 128.0, 280.0], [150.0, 111.0, 75.0, 104.0], [185.0, 74.0, 166.0, 294.0], [112.0, 176.0, 124.0, 197.0]]"
VOCdevkit/VOC2007/JPEGImages/002514.jpg,"[7, 7, 16]","[[164.0, 36.0, 222.0, 297.0], [54.0, 259.0, 67.0, 59.0], [67.0, 249.0, 29.0, 20.0]]"
VOCdevkit/VOC2007/JPEGImages/008216.jpg,"[0, 0, 0, 0, 6, 6, 6, 6, 12, 7, 7, 7, 7, 7]","[[280.0, 276.0, 35.0, 131.0], [192.0, 317.0, 15.0, 33.0], [202.0, 320.0, 14.0, 31.0], [217.0, 322.0, 25.0, 43.0], [245.0, 402.0, 53.0, 91.0], [307.0, 381.0, 47.0, 40.0], [201.0, 409.0, 69.0, 91.0], [263.0, 422.0, 70.0, 78.0], [227.0, 407.0, 147.0, 93.0], [88.0, 308.0, 66.0, 192.0], [158.0, 302.0, 39.0, 49.0], [153.0, 321.0, 52.0, 158.0], [46.0, 305.0, 22.0, 82.0], [66.0, 312.0, 19.0, 73.0]]"
VOCdevkit/VOC2007/JPEGImages/005803.jpg,[12],"[[67.0, 156.0, 366.0, 117.0]]"
VOCdevkit/VOC2007/JPEGImages/000052.jpg,"[0, 0, 0, 0, 0, 0]","[[414.0, 232.0, 44.0, 31.0], [291.0, 237.0, 42.0, 33.0], [183.0, 238.0, 44.0, 35.0], [52.0, 244.0, 47.0, 30.0], [62.0, 96.0, 45.0, 36.0], [184.0, 94.0, 41.0, 34.0]]"
VOCdevkit/VOC2007/JPEGImages/007768.jpg,"[7, 7]","[[289.0, 36.0, 211.0, 339.0], [5.0, 3.0, 380.0, 372.0]]"
VOCdevkit/VOC2007/JPEGImages/007241.jpg,[9],"[[7.0, 71.0, 472.0, 294.0]]"
VOCdevkit/VOC2007/JPEGImages/002483.jpg,"[8, 0, 0, 5, 5, 6, 7]","[[1.0, 174.0, 283.0, 200.0], [112.0, 115.0, 85.0, 159.0], [390.0, 45.0, 51.0, 217.0], [238.0, 81.0, 39.0, 56.0], [33.0, 250.0, 182.0, 85.0], [272.0, 241.0, 166.0, 134.0], [194.0, 111.0, 111.0, 260.0]]"
VOCdevkit/VOC2007/JPEGImages/002988.jpg,[7],"[[105.0, 18.0, 302.0, 317.0]]"
VOCdevkit/VOC2007/JPEGImages/008670.jpg,"[13, 13]","[[56.0, 115.0, 198.0, 148.0], [60.0, 279.0, 192.0, 118.0]]"
VOCdevkit/VOC2007/JPEGImages/000577.jpg,[1],"[[1.0, 1.0, 478.0, 332.0]]"
VOCdevkit/VOC2007/JPEGImages/001475.jpg,"[2, 7]","[[49.0, 154.0, 451.0, 208.0], [235.0, 79.0, 203.0, 275.0]]"
VOCdevkit/VOC2007/JPEGImages/005749.jpg,[15],"[[49.0, 131.0, 434.0, 166.0]]"
VOCdevkit/VOC2007/JPEGImages/008568.jpg,"[17, 17]","[[228.0, 89.0, 272.0, 195.0], [17.0, 121.0, 279.0, 162.0]]"
VOCdevkit/VOC2007/JPEGImages/001915.jpg,"[13, 13]","[[213.0, 177.0, 54.0, 55.0], [22.0, 220.0, 65.0, 45.0]]"
VOCdevkit/VOC2007/JPEGImages/006512.jpg,[5],"[[86.0, 66.0, 329.0, 309.0]]"
VOCdevkit/VOC2007/JPEGImages/009307.jpg,[4],"[[7.0, 13.0, 393.0, 354.0]]"
VOCdevkit/VOC2007/JPEGImages/003003.jpg,"[7, 7, 7, 7]","[[199.0, 139.0, 150.0, 236.0], [344.0, 130.0, 156.0, 245.0], [27.0, 181.0, 70.0, 160.0], [1.0, 174.0, 31.0, 145.0]]"
VOCdevkit/VOC2007/JPEGImages/002901.jpg,"[16, 16, 7]","[[376.0, 96.0, 54.0, 92.0], [40.0, 133.0, 181.0, 157.0], [400.0, 1.0, 100.0, 374.0]]"
VOCdevkit/VOC2007/JPEGImages/002382.jpg,"[8, 7, 7]","[[157.0, 21.0, 203.0, 202.0], [3.0, 65.0, 351.0, 156.0], [60.0, 83.0, 154.0, 130.0]]"
VOCdevkit/VOC2007/JPEGImages/003078.jpg,"[6, 6, 6, 6, 6, 6, 7, 7, 7, 7]","[[15.0, 181.0, 60.0, 80.0], [74.0, 174.0, 36.0, 75.0], [303.0, 202.0, 84.0, 115.0], [468.0, 188.0, 32.0, 119.0], [400.0, 188.0, 65.0, 108.0], [341.0, 179.0, 58.0, 106.0], [379.0, 137.0, 89.0, 159.0], [341.0, 146.0, 56.0, 135.0], [89.0, 19.0, 234.0, 475.0], [196.0, 15.0, 142.0, 466.0]]"
VOCdevkit/VOC2007/JPEGImages/002047.jpg,[8],"[[210.0, 225.0, 85.0, 60.0]]"
VOCdevkit/VOC2007/JPEGImages/001780.jpg,"[2, 15, 15, 15, 15]","[[152.0, 75.0, 243.0, 180.0], [232.0, 3.0, 268.0, 162.0], [1.0, 26.0, 118.0, 140.0], [1.0, 1.0, 159.0, 60.0], [255.0, 1.0, 102.0, 28.0]]"
VOCdevkit/VOC2007/JPEGImages/005752.jpg,"[8, 10]","[[3.0, 2.0, 496.0, 371.0], [3.0, 40.0, 430.0, 282.0]]"
VOCdevkit/VOC2007/JPEGImages/006674.jpg,[5],"[[41.0, 58.0, 209.0, 442.0]]"
VOCdevkit/VOC2007/JPEGImages/008523.jpg,"[4, 4]","[[235.0, 125.0, 201.0, 124.0], [1.0, 1.0, 322.0, 321.0]]"
VOCdevkit/VOC2007/JPEGImages/000489.jpg,[13],"[[224.0, 186.0, 73.0, 44.0]]"
VOCdevkit/VOC2007/JPEGImages/000275.jpg,"[7, 1]","[[204.0, 50.0, 135.0, 251.0], [57.0, 109.0, 361.0, 324.0]]"
VOCdevkit/VOC2007/JPEGImages/000805.jpg,"[10, 7]","[[29.0, 65.0, 327.0, 346.0], [308.0, 85.0, 67.0, 129.0]]"
VOCdevkit/VOC2007/JPEGImages/002181.jpg,[6],"[[367.0, 1.0, 101.0, 155.0]]"
VOCdevkit/VOC2007/JPEGImages/007329.jpg,[5],"[[23.0, 7.0, 477.0, 360.0]]"
VOCdevkit/VOC2007/JPEGImages/003618.jpg,"[7, 7, 7, 1, 1, 1, 1]","[[219.0, 105.0, 52.0, 121.0], [225.0, 119.0, 20.0, 46.0], [58.0, 140.0, 32.0, 53.0], [156.0, 160.0, 234.0, 105.0], [212.0, 133.0, 93.0, 42.0], [57.0, 154.0, 35.0, 69.0], [1.0, 167.0, 11.0, 44.0]]"
VOCdevkit/VOC2007/JPEGImages/002508.jpg,[18],"[[67.0, 52.0, 377.0, 241.0]]"
VOCdevkit/VOC2007/JPEGImages/000688.jpg,"[15, 7, 7, 7, 7, 7, 7]","[[8.0, 42.0, 492.0, 275.0], [73.0, 14.0, 24.0, 68.0], [103.0, 10.0, 18.0, 65.0], [117.0, 1.0, 17.0, 77.0], [83.0, 3.0, 31.0, 77.0], [38.0, 1.0, 38.0, 82.0], [1.0, 1.0, 45.0, 95.0]]"
VOCdevkit/VOC2007/JPEGImages/008581.jpg,"[15, 15]","[[105.0, 59.0, 228.0, 250.0], [1.0, 167.0, 233.0, 328.0]]"
VOCdevkit/VOC2007/JPEGImages/002804.jpg,"[15, 15, 15, 15, 7, 7, 7, 7, 7, 1, 1]","[[471.0, 149.0, 29.0, 27.0], [330.0, 131.0, 119.0, 43.0], [51.0, 131.0, 70.0, 23.0], [1.0, 135.0, 45.0, 21.0], [454.0, 138.0, 18.0, 41.0], [1.0, 156.0, 18.0, 77.0], [219.0, 156.0, 45.0, 155.0], [362.0, 162.0, 26.0, 96.0], [304.0, 151.0, 35.0, 52.0], [304.0, 170.0, 54.0, 76.0], [189.0, 196.0, 44.0, 95.0]]"
VOCdevkit/VOC2007/JPEGImages/000164.jpg,"[2, 7]","[[114.0, 154.0, 255.0, 194.0], [292.0, 49.0, 154.0, 321.0]]"
VOCdevkit/VOC2007/JPEGImages/004532.jpg,[17],"[[1.0, 72.0, 496.0, 238.0]]"
VOCdevkit/VOC2007/JPEGImages/000656.jpg,[10],"[[230.0, 61.0, 217.0, 113.0]]"
VOCdevkit/VOC2007/JPEGImages/006219.jpg,[10],"[[186.0, 96.0, 179.0, 216.0]]"
VOCdevkit/VOC2007/JPEGImages/009086.jpg,[14],"[[31.0, 34.0, 469.0, 247.0]]"
VOCdevkit/VOC2007/JPEGImages/006279.jpg,[4],"[[31.0, 127.0, 468.0, 117.0]]"
VOCdevkit/VOC2007/JPEGImages/005782.jpg,[15],"[[54.0, 93.0, 357.0, 133.0]]"
VOCdevkit/VOC2007/JPEGImages/003300.jpg,"[8, 8, 8, 12, 6, 6, 6, 16]","[[330.0, 186.0, 120.0, 105.0], [85.0, 178.0, 88.0, 56.0], [82.0, 219.0, 113.0, 114.0], [227.0, 274.0, 244.0, 101.0], [408.0, 241.0, 73.0, 73.0], [216.0, 237.0, 57.0, 56.0], [193.0, 280.0, 75.0, 95.0], [230.0, 148.0, 49.0, 42.0]]"
VOCdevkit/VOC2007/JPEGImages/004318.jpg,[10],"[[1.0, 61.0, 364.0, 222.0]]"
VOCdevkit/VOC2007/JPEGImages/008250.jpg,"[2, 2]","[[246.0, 157.0, 97.0, 148.0], [119.0, 188.0, 142.0, 120.0]]"
VOCdevkit/VOC2007/JPEGImages/000428.jpg,"[7, 12, 6]","[[76.0, 106.0, 300.0, 298.0], [204.0, 323.0, 296.0, 89.0], [21.0, 180.0, 330.0, 234.0]]"
VOCdevkit/VOC2007/JPEGImages/004882.jpg,"[2, 2, 7]","[[93.0, 142.0, 91.0, 132.0], [197.0, 69.0, 249.0, 261.0], [153.0, 126.0, 159.0, 207.0]]"
VOCdevkit/VOC2007/JPEGImages/004905.jpg,[4],"[[2.0, 8.0, 195.0, 272.0]]"
VOCdevkit/VOC2007/JPEGImages/004331.jpg,[16],"[[166.0, 78.0, 175.0, 198.0]]"
VOCdevkit/VOC2007/JPEGImages/006553.jpg,[6],"[[160.0, 219.0, 191.0, 267.0]]"
VOCdevkit/VOC2007/JPEGImages/002249.jpg,[1],"[[3.0, 2.0, 496.0, 330.0]]"
VOCdevkit/VOC2007/JPEGImages/005510.jpg,[8],"[[3.0, 25.0, 495.0, 303.0]]"
VOCdevkit/VOC2007/JPEGImages/003871.jpg,[13],"[[119.0, 82.0, 194.0, 351.0]]"
VOCdevkit/VOC2007/JPEGImages/009698.jpg,"[1, 7, 7, 7]","[[135.0, 153.0, 280.0, 222.0], [270.0, 2.0, 202.0, 373.0], [145.0, 60.0, 102.0, 222.0], [48.0, 57.0, 120.0, 318.0]]"
VOCdevkit/VOC2007/JPEGImages/009958.jpg,"[7, 7, 7, 7, 18]","[[344.0, 106.0, 100.0, 192.0], [148.0, 108.0, 65.0, 79.0], [89.0, 27.0, 60.0, 190.0], [75.0, 39.0, 72.0, 85.0], [77.0, 121.0, 101.0, 195.0]]"
VOCdevkit/VOC2007/JPEGImages/000256.jpg,[4],"[[8.0, 96.0, 483.0, 136.0]]"
VOCdevkit/VOC2007/JPEGImages/004753.jpg,"[6, 7, 7, 11]","[[401.0, 41.0, 71.0, 80.0], [2.0, 23.0, 391.0, 352.0], [208.0, 12.0, 121.0, 151.0], [339.0, 125.0, 22.0, 59.0]]"
VOCdevkit/VOC2007/JPEGImages/003992.jpg,"[2, 2, 7, 7, 7, 7]","[[34.0, 36.0, 208.0, 93.0], [25.0, 42.0, 401.0, 205.0], [395.0, 1.0, 60.0, 169.0], [340.0, 1.0, 67.0, 150.0], [311.0, 2.0, 37.0, 69.0], [291.0, 2.0, 26.0, 58.0]]"
VOCdevkit/VOC2007/JPEGImages/005938.jpg,"[6, 6, 7, 7, 7, 7]","[[373.0, 168.0, 25.0, 63.0], [421.0, 185.0, 34.0, 80.0], [135.0, 73.0, 266.0, 240.0], [3.0, 102.0, 149.0, 210.0], [148.0, 116.0, 76.0, 105.0], [8.0, 127.0, 45.0, 48.0]]"
VOCdevkit/VOC2007/JPEGImages/003429.jpg,"[7, 1]","[[200.0, 18.0, 123.0, 145.0], [123.0, 59.0, 283.0, 158.0]]"
VOCdevkit/VOC2007/JPEGImages/004246.jpg,"[7, 17]","[[98.0, 148.0, 144.0, 227.0], [34.0, 4.0, 394.0, 295.0]]"
VOCdevkit/VOC2007/JPEGImages/005441.jpg,"[11, 7, 7, 7, 7, 7, 7, 7]","[[302.0, 291.0, 71.0, 67.0], [3.0, 63.0, 74.0, 312.0], [61.0, 90.0, 38.0, 99.0], [54.0, 112.0, 124.0, 260.0], [165.0, 72.0, 89.0, 302.0], [260.0, 62.0, 95.0, 313.0], [383.0, 62.0, 67.0, 55.0], [305.0, 93.0, 167.0, 282.0]]"
VOCdevkit/VOC2007/JPEGImages/009858.jpg,[4],"[[93.0, 177.0, 190.0, 49.0]]"
VOCdevkit/VOC2007/JPEGImages/006396.jpg,"[15, 15, 15, 15, 15, 15, 15, 15, 15]","[[101.0, 110.0, 70.0, 57.0], [352.0, 95.0, 102.0, 38.0], [235.0, 101.0, 115.0, 36.0], [309.0, 95.0, 64.0, 24.0], [183.0, 93.0, 88.0, 46.0], [160.0, 97.0, 25.0, 12.0], [50.0, 97.0, 15.0, 15.0], [34.0, 101.0, 19.0, 15.0], [1.0, 99.0, 26.0, 27.0]]"
VOCdevkit/VOC2007/JPEGImages/008236.jpg,"[4, 4]","[[199.0, 156.0, 54.0, 36.0], [220.0, 188.0, 48.0, 39.0]]"
VOCdevkit/VOC2007/JPEGImages/006462.jpg,[5],"[[67.0, 2.0, 308.0, 498.0]]"
VOCdevkit/VOC2007/JPEGImages/004300.jpg,[2],"[[79.0, 201.0, 156.0, 116.0]]"
VOCdevkit/VOC2007/JPEGImages/006391.jpg,"[6, 7]","[[135.0, 135.0, 224.0, 253.0], [6.0, 114.0, 304.0, 340.0]]"
VOCdevkit/VOC2007/JPEGImages/005454.jpg,"[16, 6, 6, 6]","[[89.0, 82.0, 138.0, 189.0], [363.0, 174.0, 137.0, 201.0], [461.0, 60.0, 39.0, 82.0], [1.0, 184.0, 76.0, 190.0]]"
VOCdevkit/VOC2007/JPEGImages/002941.jpg,"[11, 11, 11, 11]","[[412.0, 56.0, 27.0, 102.0], [443.0, 71.0, 50.0, 115.0], [383.0, 68.0, 53.0, 116.0], [339.0, 59.0, 47.0, 111.0]]"
VOCdevkit/VOC2007/JPEGImages/000648.jpg,"[7, 7, 7, 7, 9, 4, 15]","[[394.0, 199.0, 10.0, 24.0], [424.0, 199.0, 12.0, 21.0], [434.0, 196.0, 10.0, 24.0], [443.0, 195.0, 9.0, 25.0], [29.0, 113.0, 324.0, 153.0], [328.0, 86.0, 146.0, 106.0], [2.0, 213.0, 26.0, 22.0]]"
VOCdevkit/VOC2007/JPEGImages/008667.jpg,[4],"[[15.0, 22.0, 418.0, 306.0]]"
VOCdevkit/VOC2007/JPEGImages/003124.jpg,"[2, 7, 7, 7, 7, 2, 7]","[[54.0, 29.0, 421.0, 296.0], [402.0, 1.0, 98.0, 157.0], [308.0, 2.0, 87.0, 123.0], [1.0, 1.0, 46.0, 118.0], [43.0, 1.0, 44.0, 91.0], [103.0, 5.0, 195.0, 117.0], [190.0, 1.0, 87.0, 120.0]]"
VOCdevkit/VOC2007/JPEGImages/009128.jpg,[7],"[[3.0, 12.0, 301.0, 408.0]]"
VOCdevkit/VOC2007/JPEGImages/007182.jpg,"[7, 7]","[[104.0, 58.0, 229.0, 442.0], [1.0, 1.0, 124.0, 460.0]]"
VOCdevkit/VOC2007/JPEGImages/004275.jpg,"[2, 7, 0, 0, 0]","[[93.0, 171.0, 282.0, 329.0], [127.0, 45.0, 128.0, 203.0], [307.0, 132.0, 33.0, 64.0], [340.0, 132.0, 31.0, 67.0], [322.0, 32.0, 50.0, 66.0]]"
VOCdevkit/VOC2007/JPEGImages/007227.jpg,"[8, 7]","[[2.0, 74.0, 293.0, 426.0], [5.0, 36.0, 263.0, 464.0]]"
VOCdevkit/VOC2007/JPEGImages/000262.jpg,[15],"[[343.0, 96.0, 157.0, 100.0]]"
VOCdevkit/VOC2007/JPEGImages/000302.jpg,"[15, 15, 15, 15, 15, 7, 2]","[[488.0, 276.0, 12.0, 44.0], [475.0, 251.0, 11.0, 22.0], [279.0, 225.0, 199.0, 115.0], [245.0, 230.0, 71.0, 50.0], [1.0, 241.0, 86.0, 134.0], [133.0, 244.0, 51.0, 123.0], [121.0, 273.0, 92.0, 94.0]]"
VOCdevkit/VOC2007/JPEGImages/006447.jpg,"[6, 6, 6, 6, 12, 0]","[[147.0, 129.0, 36.0, 19.0], [133.0, 163.0, 56.0, 69.0], [190.0, 139.0, 67.0, 93.0], [8.0, 144.0, 78.0, 89.0], [97.0, 141.0, 145.0, 92.0], [70.0, 32.0, 35.0, 72.0]]"
VOCdevkit/VOC2007/JPEGImages/006836.jpg,"[1, 7]","[[112.0, 76.0, 281.0, 349.0], [153.0, 61.0, 170.0, 202.0]]"
